t2D,logP,BP,MW,2DmMW,2Dx,2Dy,2Dz,2Du,2Ds,PM,L2D,Flow,GV2DT1,GV2DT2,GV2DT3,GV2DT4,GV2DT5,GV2DRT,A2D2,A2D3,A2D4
"2,76","2,85","162,86","136,234",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,9","3,12","180,5","134,21",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,43","3,16","172,48","136,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,59","3,31","180,85","136,24",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,57","3,48","159,81","136,234",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,51","3,31","183,05","136,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,31","3,31","184,85","136,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,64","3,45","187,85","136,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,86","2,45","241,4","152,23672",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,93","2,67","198,65","154,25",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,13","2,19","256,12","154,25",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,1","2,36","261,07","154,136",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,23","2,36","261,07","154,25",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,44","1,97","255,04","152,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,43","1,97","260,02","152,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,26","2,5","258,91","154,2493",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,44","2,19","256,12","154,244",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,48","2,19","213,25","154,25",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,97","2,22","275,66","192,25",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,45","2,5","217,55","154,2493",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,56","1,97","221,55","152,233",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,32","2,36","265,81","154,25",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,16","2,28","262,81","152,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,84","2,74","176,45","154,249",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,24","2,57","222,97","152,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,42","2,57","218,7","152,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,55","1,95","237,75","168,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"4,12","2,18","220,55","150,218",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,67","2,88","229,05","152,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,41","2,4","236,43","152,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,11","2,26","231,48","152,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,83","2,4","204,05","152,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,31","2,65","237,31","154,25",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,97","2,18","235,35","150,22",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,79","2,26","231,52","152,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,87","2,26","231,52","152,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"4,36","2,18","240,33","150,21",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"4,16","2,49",229,"150,22",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,36","2,37","257,9","182,26",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,38","2,76","227,65","196,29",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,09","4,73","303,15","204,35",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,13","4,42","255,05","204,36",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,17","4,73","303,15","204,35",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,52","4,89","284,33","204,35",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,2","4,27","283,6","204,35",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,85","4,27","283,6","204,35",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,23","4,84","304,71","202,33",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,59","4,58","291,37","204,35",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,12","5,28","296,3","204,35",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,24","4,73","296,28","204,35",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,33","4,73","301,02","204,3511",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,43","5,28","296,3","204,35",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,99","4,4","363,16","222,37",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,84","3,39","376,02","220,35",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,88","3,47","372,19","222,37",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,71","3,47","372,19","222,358",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,88","3,61","377,1","222,37",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,54","4,06","398,32","222,37",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,47","3,53","390,65","220,35",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,69","3,78","386,79","222,37",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,84","3,92","383,69","222,37",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,81","3,78","386,79","222,37",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,89","3,92","388,67","222,37",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,68","3,92","393,41","222,37",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,72","3,39","378,15","220,35",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,89","3,94","319,73","220,35",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,97","4,25","334,61","220,35",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"4,56","3,48","305,16","220,35",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"3,86","3,44","419,89","238,37",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"4,49","4,36","393,37","218,33",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"1,09","3,17",367,"222,24","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
"1,27","3,16",425,"238,24","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
"1,27","3,29","444,8","254,28","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
"1,37","3,13","487,4","268,26","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
"1,71","3,52","491,1","254,24","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
"2,24","1,18","630,4","290,26","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
"1,74","3,14","518,6","270,241","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
"2,03","2,9","595,9","288,25","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
"1,94","2,02","625,2","288,25","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
"2,21","2,7","539,7","270,2407","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
"2,22","2,685",583,"286,23","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
2,"3,02","555,5","270,0528","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
"2,45","1,989",643,"302,236","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
"2,18","1,76","599,4","316,26","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
"2,61","1,206","747,63","318,2351","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
"2,2","2,695",617,"286,24","204,4",30,72,62,96,65,4,1,"1,5","0,000232975047812","0,000232975047812","0,000278754259114","0,000299812656815","0,000319650249216","0,000278754259114",20,2,2
"1,087","0,6","325,39","341,427",136,125,175,183,268,220,3,"0,6",1,"0,000212839731293","0,000212839731293","0,000266753306068","0,000314361068343","0,000314361068343","0,000266753306068",8,8,0
"0,767","2,585","233,9","149,23",136,125,175,183,268,220,3,"0,6",1,"0,000212839731293","0,000212839731293","0,000266753306068","0,000314361068343","0,000314361068343","0,000266753306068",8,8,0
"0,752","-0,61","356,8","184,24",136,125,175,183,268,220,3,"0,6",1,"0,000212839731293","0,000212839731293","0,000266753306068","0,000314361068343","0,000314361068343","0,000266753306068",8,8,0
"0,759","-1,187","358,8","120,1039",136,125,175,183,268,220,3,"0,6",1,"0,000212839731293","0,000212839731293","0,000266753306068","0,000314361068343","0,000314361068343","0,000266753306068",8,8,0
"1,201","3,31","314,84","178,2707",136,125,175,183,268,220,3,"0,6",1,"0,000212839731293","0,000212839731293","0,000266753306068","0,000314361068343","0,000314361068343","0,000266753306068",8,8,0
"1,195","1,39","309,42","152,15",136,125,175,183,268,220,3,"0,6",1,"0,000212839731293","0,000212839731293","0,000266753306068","0,000314361068343","0,000314361068343","0,000266753306068",8,8,0
"1,261","5,09","347,07","212,33",136,125,175,183,268,220,3,"0,6",1,"0,000212839731293","0,000212839731293","0,000266753306068","0,000314361068343","0,000314361068343","0,000266753306068",8,8,0
"0,991","13,37","703,73","478,9",136,125,175,183,268,220,3,"0,6",1,"0,000212839731293","0,000212839731293","0,000266753306068","0,000314361068343","0,000314361068343","0,000266753306068",8,8,0
"0,94","2,3","144,75","106,16",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,79","1,5",185,"106,12",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,98","1,69","81,65","78,11",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,91","2,25","156,45","106,167",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,71","2,98","98,85","100,21",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,76","1,43","55,25","88,15",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,94","2,3","140,2","106,07825",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"1,3","0,78","102,35","74,12",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,94",2,113,"92,14",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"1,1","2,34","171,7","112,55",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"1,32","1,98","110,85","110,97",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"1,21","1,98","103,85","110,97",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,67","2,99","180,55","151,02",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,67","2,99",173,"151,02",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,67","2,99","174,6","151,02",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"1,01","1,81",58,"98,96",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"1,36","1,46",88,"98,96",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,8","1,94","31,05","96,94",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,99","1,94","49,55","96,94",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"1,3","1,42","41,8","129,93",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"1,1","1,85","101,5","112,98",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"1,17","2,45","150,5","252,73",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"1,31","1,99","61,35","119,38",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,88","2,38","113,65","163,47",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"1,48","2,03","114,1","133,4",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
1,"2,5","87,4","131,388",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"1,42","2,14","90,25","163,83",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"1,52","2,3","118,44","208,28",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,85","2,55","146,25","153,82",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,83","2,59","146,5","167,848",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"0,86","3,07","121,55","165,8",44,305,551,360,562,484,4,1,"1,5","0,00020594635172","0,00020594635172","0,000237338580294","0,000301666520806","0,000301666520806","0,000256475056113",4,30,0
"1,55","4,15","174,6","142,28",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",5,5,5
"1,68","4,54","197,05","156,31",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",5,5,5
"1,76","4,93","218,85","170,33",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",5,5,5
"1,8","5,71","254,85","198,39",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",5,5,5
"1,84","6,49","287,85","226,44",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",5,5,5
"1,85","7,27","316,15","254,49",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",5,5,5
"1,84","8,05","343,05","282,55",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",5,5,5
"1,84","8,83","368,65","310,6",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",5,5,5
"1,85","9,61","391,35","338,65",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",5,5,5
"1,87","10,39","412,2","366,71",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",5,5,5
"1,43","4,15","174,6","142,28",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,48","4,54","197,05","156,31",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,49","4,93","218,85","170,33",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,51","5,71","254,85","198,39",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,49","6,49","287,85","226,44",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,49","7,27","316,15","254,49",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,48","8,05","343,05","282,55",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,47","8,83","368,65","310,6",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,48","9,61","391,35","338,65",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,49","10,39","412,2","366,71",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,37","4,15","174,6","142,28",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"1,4","4,54","197,05","156,31",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"1,39","4,93","218,85","170,33",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"1,38","5,71","254,85","198,39",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"1,36","6,49","287,85","226,44",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"1,35","7,27","316,15","254,49",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
